ID,Distributor Name,Location,Car Name,Manufacturer Name,Car Type,Color,Gearbox,Number of Seats,Number of Doors,Energy,Manufactured Year,Price,Mileage,Engine Power,Purchased Date,Car Sale Status,Sold Date,Purchased Price,Sold Price,Margin,Sales Agent Name,Sales Rating,Sales Commission,Feedback
9GU48U,Cars24,Philadelphia,i20,Hyundai,Hatchback,Blue,Manual,5,5,Diesel,2019,6600,69917,104,2019-12-19,Un Sold,,4798,,,Agent A,1,0,Average
6SV7XE,Carmix,Oklahoma,Yodha,Tata,Truck,Blue,Automatic,4,5,Electric,2015,9400,573841,98,2019-03-02,Un Sold,,7575,,,Agent D,1,0,Good
15MLWB,Carro,Florida,Thar,Mahindra,SUV,Blue,Manual,7,5,Diesel,2023,7700,636636,109,2022-10-27,Un Sold,,7020,,,Agent E,4,0,Good
8M3B3M,Trivett,Utah,Etriga,Maruti,Hatchback,Red,Manual,4,4,Electric,2019,8000,628802,103,2019-10-24,Un Sold,,6618,,,Agent E,5,0,Excellent
DDDI0Y,Sobri,Tennessee,i20,Hyundai,Hatchback,Black,Automatic,4,2,Electric,2022,7700,58527,248,2024-05-14,Un Sold,,7073,,,Agent E,5,0,Good
MSK40C,Carousell,Texas,Swift,Maruti,Sedan,White,Manual,4,2,Petrol,2019,7000,17416,93,2020-06-20,Un Sold,,5135,,,Agent B,4,0,Excellent
V4YMM8,Oto,Columbus,Kags,Renault,SUV,Red,Manual,7,5,Hybrid,2018,9100,60453,98,2023-06-15,Sold,2024-10-21,7339,7338,-0.01362583458236817,Agent D,5,0,Good
JR07UJ,Carsome,Philadelphia,Creta,Hyundai,Hatchback,Gray,Manual,5,4,Petrol,2022,6200,45397,107,2017-02-04,Un Sold,,4512,,,Agent C,4,0,Good
L6G7LE,Carmudi,Madison,Dzire,Maruti,Sedan,Blue,Automatic,5,2,Diesel,2015,7500,1970,97,2022-05-02,Sold,2023-03-29,5847,5841,-0.1026167265264238,Agent A,5,0,Average
JJXAQ3,Knox,Florida,Fortuner,Toyota,SUV,White,Automatic,5,4,Electric,2024,9000,61818,107,2022-08-22,Sold,2024-11-20,8278,8279,0.012080212611741966,Agent C,2,0.002,Average
1DCW7A,Carmix,Chicago,i20,Hyundai,Hatchback,White,Automatic,7,4,Electric,2017,8200,21796,90,2021-07-19,Un Sold,,6667,,,Agent A,4,0,Excellent
BC03XV,Sobri,Tucson,Swift,Maruti,Sedan,Blue,Automatic,5,5,Electric,2022,8200,35111,96,2021-08-13,Un Sold,,6298,,,Agent D,3,0,Excellent
ZCC61Y,Marchi,San Jose,Dzire,Maruti,Sedan,White,Automatic,5,2,Hybrid,2024,7500,25710,97,2021-01-22,Un Sold,,6391,,,Agent D,5,0,Excellent
UQNAZ4,Oto,California,Kags,Renault,SUV,Red,Automatic,4,4,Petrol,2022,7700,50049,101,2024-02-25,Un Sold,,5917,,,Agent E,5,0,Good
CE993B,Motor,Tennessee,Swift,Maruti,Sedan,Blue,Manual,5,4,Diesel,2021,6900,32891,98,2023-10-01,Un Sold,,5929,,,Agent A,1,0,Good
YTVKXT,Automart,Tucson,i20,Hyundai,Hatchback,Gray,Automatic,5,4,Diesel,2015,7000,962681,102,2021-01-12,Un Sold,,5008,,,Agent E,2,0,Excellent
HCCN6M,APE,Columbus,Swift,Maruti,Sedan,Red,Manual,5,2,Electric,2022,8200,62126,110,2020-08-06,Sold,2021-02-11,7111,7098,-0.18281535648994515,Agent A,4,0,Average
O1A6VV,Carmudi,Utah,i20,Hyundai,Hatchback,Blue,Manual,4,5,Electric,2020,7900,37186,90,2018-07-30,Un Sold,,6309,,,Agent A,1,0,Excellent
309YVP,Carsome,Madison,Swift,Maruti,Sedan,Blue,Automatic,5,4,Hybrid,2017,8200,46712,102,2016-06-02,Sold,2016-09-12,6474,6467,-0.10812480691998765,Agent A,3,0,Average
KOP3R3,Knox,Chicago,Fortuner,Toyota,SUV,Blue,Manual,5,2,Petrol,2021,7800,62870,106,2022-08-26,Un Sold,,6899,,,Agent B,4,0,Excellent
ZUUTIE,Carmudi,Detroit,i20,Hyundai,Hatchback,White,Manual,4,4,Petrol,2024,6000,580666,91,2024-07-27,Un Sold,,4548,,,Agent B,3,0,Poor
LP979T,Automart,Denver,Fortuner,Toyota,SUV,Red,Manual,4,4,Petrol,2015,8400,17046,103,2023-08-06,Un Sold,,6563,,,Agent A,5,0,Excellent
MBD49H,Carmix,San Jose,Kags,Renault,SUV,Black,Automatic,4,2,Hybrid,2021,8800,62692,107,2016-04-10,Sold,2017-06-17,6982,6982,0.0,Agent A,4,0,Good
23XJV5,Automart,New York,Etriga,Maruti,Hatchback,Black,Automatic,5,4,Electric,2021,7800,72825,343,2016-05-04,Un Sold,,6190,,,Agent A,5,0,Excellent
5NM141,Carsome,Philadelphia,Thar,Mahindra,SUV,Red,Automatic,4,4,Electric,2016,9800,53318,335,2020-03-20,Un Sold,,8071,,,Agent C,3,0,Good
MXS7CB,Olx,Chicago,Kags,Renault,SUV,Red,Manual,7,4,Electric,2018,9600,942772,110,2015-02-16,Un Sold,,7970,,,Agent B,3,0,Average
O5YZE3,Ahg,Detroit,Plato,Prazo,Convertible,Black,Automatic,5,5,Hybrid,2020,9900,31769,94,2018-10-26,Un Sold,,8057,,,Agent C,2,0,Average
6DJ2QT,Sobri,Utah,Thar,Mahindra,SUV,Blue,Manual,2,4,Hybrid,2016,9300,11621,109,2017-11-14,Sold,2022-10-28,7319,7326,0.09564148107664981,Agent D,2,0.014,Good
A2N0DK,Carmix,Tucson,Etriga,Maruti,Hatchback,Gray,Manual,5,4,Petrol,2015,6900,47160,295,2020-03-27,Un Sold,,6306,,,Agent A,2,0,Excellent
F4VW3H,Skipper,Madison,Etriga,Maruti,Hatchback,Black,Manual,4,4,Electric,2016,8300,62234,106,2015-04-06,Un Sold,,6433,,,Agent B,3,0,Excellent
IYD862,Marchi,Utah,Creta,Hyundai,Hatchback,Blue,Manual,4,5,Diesel,2020,6500,65946,102,2022-10-06,Un Sold,,4963,,,Agent B,1,0,Average
D4QX5T,Carro,Madison,i20,Hyundai,Hatchback,Gray,Automatic,5,4,Petrol,2015,6900,445819,221,2017-03-01,Sold,2022-09-16,5919,5916,-0.05068423720223011,Agent C,2,0,Good
R1PRQX,Sobri,Utah,Fortuner,Toyota,SUV,Blue,Automatic,2,5,Hybrid,2016,9300,47985,103,2021-06-14,Sold,2021-08-04,8180,8169,-0.13447432762836187,Agent A,3,0,Excellent
94M1BC,Carsome,Texas,Thar,Mahindra,SUV,Gray,Manual,4,4,Electric,2020,9400,12381,95,2023-03-18,Sold,2023-07-05,8897,8895,-0.022479487467685737,Agent A,3,0,Excellent
CDNGUE,Cars24,Florida,Fortuner,Toyota,SUV,Black,Automatic,5,2,Hybrid,2018,9100,1278,101,2023-10-03,Un Sold,,8106,,,Agent B,2,0,Excellent
9AQNOH,Carro,Denver,Thar,Mahindra,SUV,Blue,Manual,5,4,Petrol,2016,8300,72591,100,2016-12-13,Un Sold,,7314,,,Agent A,4,0,Good
WXFKM9,Olx,New York,Fortuner,Toyota,SUV,Red,Manual,2,2,Petrol,2019,8000,29961,109,2022-03-12,Un Sold,,6210,,,Agent A,4,0,Good
A2Q75R,Knox,Chicago,i20,Hyundai,Hatchback,Blue,Automatic,5,5,Hybrid,2024,7000,39224,108,2017-03-19,Un Sold,,5732,,,Agent A,4,0,Good
YBOU8X,Cars24,North Carolina,Yodha,Tata,Truck,Black,Manual,5,5,Petrol,2022,7200,39363,108,2022-03-06,Sold,2023-04-28,5277,5278,0.018950161076369147,Agent A,4,0.002,Excellent
R00OOF,Kamkar,California,Kags,Renault,SUV,Blue,Manual,4,4,Electric,2015,9900,47099,93,2017-04-19,Un Sold,,8424,,,Agent C,3,0,Excellent
YGJN26,Carmudi,San Jose,Scorpio,Mahindra,SUV,Gray,Automatic,4,4,Electric,2020,9400,70400,346,2015-06-05,Sold,2021-05-15,8548,8550,0.02339728591483388,Agent D,1,0.004,Average
1LUAGR,Carmix,New York,Creta,Hyundai,Hatchback,Red,Manual,5,5,Diesel,2022,6300,11753,90,2018-05-17,Un Sold,,4578,,,Agent E,2,0,Poor
873XWT,APE,Tucson,Yodha,Tata,Truck,Red,Automatic,5,2,Diesel,2016,7900,27252,94,2020-02-17,Un Sold,,6874,,,Agent A,3,0,Excellent
RQLF79,Trivett,Philadelphia,Kags,Renault,SUV,White,Manual,4,2,Petrol,2021,7800,68384,110,2018-07-19,Un Sold,,6604,,,Agent D,4,0,Excellent
6PR02T,Sobri,Portland,Dzire,Maruti,Sedan,Red,Manual,5,4,Petrol,2021,6800,30809,101,2023-05-06,Un Sold,,5053,,,Agent C,4,0,Excellent
8L4RYN,Skipper,Madison,Seltos,Kia,Hatchback,Blue,Manual,5,2,Hybrid,2018,7600,2755,105,2021-09-15,Un Sold,,5706,,,Agent E,2,0,Good
6ESNPP,Zupps,Portland,Fortuner,Toyota,SUV,White,Manual,5,5,Electric,2015,9900,40326,97,2020-12-18,Un Sold,,7945,,,Agent E,4,0,Excellent
89WIN9,Zupps,Detroit,Etriga,Maruti,Hatchback,Red,Automatic,5,4,Hybrid,2019,7500,472088,106,2015-09-05,Un Sold,,6727,,,Agent A,4,0,Average
TZNG65,Zupps,Detroit,Scorpio,Mahindra,SUV,Gray,Manual,5,4,Electric,2022,9200,42452,93,2022-02-19,Un Sold,,7254,,,Agent C,1,0,Average
RH0O6Y,Ahg,Philadelphia,i20,Hyundai,Hatchback,Blue,Manual,4,2,Hybrid,2018,7600,54446,113,2018-07-24,Un Sold,,6656,,,Agent C,4,0,Excellent
Z8PPGG,Cars24,North Carolina,Fortuner,Toyota,SUV,Black,Manual,5,4,Electric,2023,9100,54328,247,2016-08-03,Un Sold,,8115,,,Agent B,4,0,Excellent
KRCP0W,Knox,Texas,Thar,Mahindra,SUV,Red,Automatic,2,4,Petrol,2023,7600,967151,100,2015-08-24,Un Sold,,6270,,,Agent D,1,0,Average
NXP13E,Kamkar,North Carolina,Scorpio,Mahindra,SUV,Black,Automatic,4,4,Electric,2024,9000,845331,96,2022-08-21,Un Sold,,7201,,,Agent C,2,0,Excellent
AZNS7N,Marchi,Denver,Hilux,Toyota,Truck,White,Manual,4,4,Hybrid,2018,8600,53528,101,2018-01-02,Un Sold,,6838,,,Agent D,5,0,Good
APDOPL,Zupps,Madison,Kags,Renault,SUV,Red,Automatic,5,2,Diesel,2023,7700,5829,107,2021-08-24,Un Sold,,6407,,,Agent A,3,0,Poor
AL1ATK,Nufor,North Carolina,i20,Hyundai,Hatchback,Blue,Manual,5,2,Diesel,2022,6300,59707,109,2022-03-09,Un Sold,,5545,,,Agent E,5,0,Good
VMLG7F,Skipper,Denver,Fortuner,Toyota,SUV,Blue,Automatic,5,5,Hybrid,2022,8700,73697,95,2015-09-15,Sold,2018-02-16,7127,7139,0.16837378981338572,Agent C,2,0.024,Excellent
62VFMM,Oto,Tucson,Kags,Renault,SUV,Gray,Automatic,5,5,Hybrid,2015,9400,19199,110,2024-07-08,Un Sold,,7810,,,Agent D,2,0,Poor
SKDHYW,Carousell,Florida,Dzire,Maruti,Sedan,White,Automatic,5,4,Electric,2020,8400,60146,90,2016-03-03,Sold,2017-07-19,7083,7096,0.18353804884935762,Agent A,3,0.026000000000000002,Excellent
3X4LSE,Ahg,Portland,Creta,Hyundai,Hatchback,Black,Automatic,5,4,Electric,2020,7900,5975,101,2018-01-17,Un Sold,,6701,,,Agent C,3,0,Good
IQ0WUZ,Carousell,California,Etriga,Maruti,Hatchback,Black,Automatic,7,4,Petrol,2021,6300,41593,90,2015-03-19,Un Sold,,5524,,,Agent A,5,0,Poor
T1NDMW,Marchi,Madison,Kags,Renault,SUV,Blue,Automatic,5,4,Electric,2021,9300,18034,179,2022-01-29,Un Sold,,7629,,,Agent B,4,0,Good
F1CZJV,Marchi,Utah,Creta,Hyundai,Hatchback,Gray,Manual,4,4,Electric,2016,8300,47842,92,2021-06-19,Un Sold,,6522,,,Agent C,5,0,Excellent
CWW1UE,Sobri,Philadelphia,Plato,Prazo,Convertible,Black,Manual,2,4,Electric,2024,10000,61589,99,2019-06-16,Sold,2022-09-23,8916,8907,-0.1009421265141319,Agent E,5,0,Good
QACXQD,Zupps,California,Dzire,Maruti,Sedan,Blue,Manual,4,4,Petrol,2024,6500,34304,294,2024-07-08,Un Sold,,4991,,,Agent A,4,0,Poor
YDE749,Skipper,Portland,Seltos,Kia,Hatchback,Blue,Manual,2,4,Petrol,2022,6200,73645,101,2021-07-11,Un Sold,,4539,,,Agent B,1,0,Excellent
HJH1MP,Automart,Chicago,i20,Hyundai,Hatchback,White,Automatic,2,5,Hybrid,2019,7500,23637,192,2021-02-06,Un Sold,,5952,,,Agent E,2,0,Average
XG73JN,Trust,Chicago,Thar,Mahindra,SUV,Red,Automatic,5,4,Petrol,2016,8300,30437,90,2015-07-23,Un Sold,,6385,,,Agent C,5,0,Average
7LG5HL,APE,Detroit,Fortuner,Toyota,SUV,Red,Manual,2,4,Electric,2024,9000,61609,98,2021-06-11,Un Sold,,7446,,,Agent E,1,0,Average
LO1SIU,Trivett,San Jose,Dzire,Maruti,Sedan,Gray,Automatic,7,4,Hybrid,2019,8000,50906,100,2020-02-26,Un Sold,,6815,,,Agent B,3,0,Excellent
JB99L5,Oto,New York,i20,Hyundai,Hatchback,Blue,Manual,4,5,Hybrid,2018,7600,34783,166,2022-04-17,Un Sold,,5955,,,Agent C,4,0,Excellent
JP219H,Sobri,Texas,Hilux,Toyota,Truck,Gray,Manual,4,4,Diesel,2017,7800,6083,98,2018-04-27,Un Sold,,6257,,,Agent D,3,0,Good
T8JUSQ,Marchi,San Jose,Kags,Renault,SUV,White,Manual,5,2,Petrol,2024,7500,5631,109,2024-03-11,Un Sold,,6473,,,Agent E,2,0,Average
1E4QNR,APE,Tucson,Plato,Prazo,Convertible,Black,Manual,4,5,Electric,2016,10800,30376,99,2015-03-06,Sold,2018-10-25,9003,8997,-0.06664445184938354,Agent B,3,0,Excellent
8Q88L1,Carro,North Carolina,Swift,Maruti,Sedan,Gray,Automatic,2,4,Hybrid,2023,7600,18221,95,2015-07-15,Sold,2017-04-18,5699,5695,-0.07018775223723461,Agent D,3,0,Good
9N9O70,Ahg,North Carolina,i20,Hyundai,Hatchback,Red,Automatic,5,4,Petrol,2017,6700,47779,93,2015-10-21,Un Sold,,5469,,,Agent C,3,0,Good
L7NUHH,Skipper,Madison,Kags,Renault,SUV,Black,Manual,4,4,Diesel,2021,7900,46066,93,2023-07-23,Un Sold,,7247,,,Agent E,3,0,Excellent
HOCX2R,Zupps,Tennessee,i20,Hyundai,Hatchback,Red,Automatic,2,5,Hybrid,2023,7100,22326,96,2015-11-13,Un Sold,,5687,,,Agent C,4,0,Excellent
AAJ6XY,Olx,Columbus,Scorpio,Mahindra,SUV,White,Manual,5,5,Electric,2022,9200,360992,106,2022-05-20,Sold,2022-09-26,8501,8492,-0.10586989765909893,Agent C,2,0,Excellent
Z4XOQ4,Automart,Florida,Fortuner,Toyota,SUV,Gray,Automatic,5,4,Hybrid,2015,9400,16942,109,2015-09-22,Un Sold,,7676,,,Agent C,5,0,Average
0J48OO,Carmix,San Jose,Yodha,Tata,Truck,White,Automatic,5,4,Hybrid,2016,8800,401904,110,2023-04-05,Un Sold,,8189,,,Agent B,5,0,Good
VJKSQB,Trivett,Oklahoma,Plato,Prazo,Convertible,Red,Automatic,5,4,Electric,2019,10500,11337,90,2017-02-11,Sold,2021-03-17,9722,9712,-0.10285949393128986,Agent E,5,0,Good
TFFS3C,Carousell,North Carolina,Creta,Hyundai,Hatchback,Black,Automatic,4,4,Electric,2022,7700,17375,102,2024-05-25,Un Sold,,6817,,,Agent D,1,0,Good
V614OH,Automart,North Carolina,Scorpio,Mahindra,SUV,Red,Automatic,4,4,Hybrid,2018,9100,48846,101,2023-09-11,Un Sold,,7113,,,Agent B,1,0,Excellent
JGEE55,Ahg,California,Hilux,Toyota,Truck,White,Automatic,5,4,Diesel,2021,7400,2455,237,2017-07-22,Un Sold,,6345,,,Agent E,4,0,Average
4KW37B,Carro,Chicago,Thar,Mahindra,SUV,Gray,Manual,7,2,Diesel,2019,8100,42384,96,2024-11-14,Un Sold,,6927,,,Agent C,4,0,Excellent
UXQG7E,Carmix,Detroit,Scorpio,Mahindra,SUV,Blue,Manual,5,5,Electric,2016,9800,30348,107,2016-03-20,Un Sold,,8570,,,Agent B,5,0,Poor
V9O86L,APE,Chicago,Creta,Hyundai,Hatchback,Gray,Manual,2,4,Diesel,2015,7000,27313,213,2019-10-11,Un Sold,,6406,,,Agent C,2,0,Good
2T4PRF,Zupps,Detroit,Thar,Mahindra,SUV,Black,Manual,4,4,Diesel,2024,7600,25376,91,2022-12-04,Un Sold,,6819,,,Agent A,3,0,Excellent
8Y6PP7,Carousell,Denver,Scorpio,Mahindra,SUV,Blue,Manual,4,4,Electric,2015,9900,22763,90,2020-01-25,Un Sold,,8746,,,Agent E,2,0,Good
X6LO3N,Trust,Texas,i20,Hyundai,Hatchback,Blue,Manual,7,4,Diesel,2015,7000,73602,90,2021-02-27,Un Sold,,6331,,,Agent E,2,0,Excellent
OLLXNS,Motor,North Carolina,Kags,Renault,SUV,White,Automatic,4,5,Hybrid,2019,9000,73841,108,2019-12-26,Un Sold,,8347,,,Agent A,1,0,Good
C1I647,Skipper,Detroit,Scorpio,Mahindra,SUV,Red,Manual,4,5,Electric,2015,9900,71839,110,2024-01-14,Un Sold,,9340,,,Agent E,4,0,Excellent
F0RB9X,Knox,North Carolina,Yodha,Tata,Truck,Black,Manual,4,2,Diesel,2016,7900,35757,104,2015-09-06,Un Sold,,5944,,,Agent A,1,0,Good
NCWIKX,Carsome,North Carolina,Creta,Hyundai,Hatchback,Blue,Automatic,4,4,Petrol,2024,6000,34299,110,2022-10-23,Un Sold,,4208,,,Agent E,1,0,Average
UHJ1QK,Automart,Philadelphia,Kags,Renault,SUV,Blue,Manual,4,4,Hybrid,2016,9300,24380,97,2015-10-16,Un Sold,,8240,,,Agent B,2,0,Excellent
EJ8ZE6,Trust,Tennessee,i20,Hyundai,Hatchback,Gray,Manual,4,5,Hybrid,2022,7200,48058,318,2021-02-12,Sold,2024-09-08,5934,5947,0.21907650825749914,Agent D,2,0.026000000000000002,Excellent
H1R3NU,Carousell,San Jose,Fortuner,Toyota,SUV,Red,Automatic,5,2,Diesel,2024,7600,19972,106,2022-04-11,Un Sold,,5914,,,Agent D,1,0,Good
9AYYKX,Carmudi,Tennessee,i20,Hyundai,Hatchback,Blue,Automatic,4,4,Electric,2015,8400,45607,102,2022-02-13,Un Sold,,7432,,,Agent D,3,0,Average
LU2KBI,Trivett,Tennessee,Scorpio,Mahindra,SUV,Blue,Automatic,5,4,Diesel,2021,7900,68707,108,2015-02-04,Un Sold,,7326,,,Agent B,4,0,Good
MW5B0V,Marchi,San Jose,Dzire,Maruti,Sedan,White,Manual,5,4,Petrol,2018,7100,53777,102,2015-09-26,Sold,2021-06-19,5982,5983,0.016716817118020727,Agent E,4,0.002,Excellent
PSG1FX,Nufor,California,Creta,Hyundai,Hatchback,Blue,Manual,7,4,Diesel,2024,6100,67491,96,2021-01-12,Sold,2021-05-27,4381,4393,0.27391006619493263,Agent E,5,0.024,Good
271DG3,Carro,Texas,i20,Hyundai,Hatchback,Black,Automatic,5,5,Petrol,2016,6800,64465,90,2022-04-08,Un Sold,,5872,,,Agent E,3,0,Excellent
P7E6JE,Carro,Tennessee,Kags,Renault,SUV,Blue,Manual,4,5,Hybrid,2016,9300,10143,108,2016-07-20,Un Sold,,8311,,,Agent E,1,0,Excellent
0GKGS3,Nufor,Denver,Fortuner,Toyota,SUV,White,Manual,4,4,Electric,2015,9900,38712,107,2019-03-29,Un Sold,,7963,,,Agent D,4,0,Poor
PLUIGU,Cars24,San Jose,Plato,Prazo,Convertible,Black,Automatic,4,4,Diesel,2015,9500,55914,110,2024-05-23,Un Sold,,7767,,,Agent B,5,0,Excellent
7VBAEC,Knox,Detroit,Hilux,Toyota,Truck,Gray,Automatic,5,4,Electric,2022,8700,21813,96,2022-02-04,Un Sold,,7911,,,Agent C,4,0,Excellent
O3GAWR,Knox,New York,Creta,Hyundai,Hatchback,Blue,Manual,2,5,Petrol,2016,6800,28079,103,2017-01-14,Un Sold,,5703,,,Agent A,1,0,Good
FP5EPB,Oto,San Jose,Yodha,Tata,Truck,White,Automatic,4,5,Petrol,2020,7400,19805,90,2023-01-13,Un Sold,,6211,,,Agent B,3,0,Poor
RTUJPF,Automart,Philadelphia,Fortuner,Toyota,SUV,White,Manual,5,4,Electric,2023,9100,24891,97,2024-07-23,Un Sold,,8321,,,Agent D,4,0,Average
EDJYGO,APE,Madison,Thar,Mahindra,SUV,Red,Automatic,5,4,Petrol,2017,8200,398976,99,2019-12-03,Un Sold,,6688,,,Agent B,1,0,Excellent
MJESLJ,Carmix,North Carolina,Dzire,Maruti,Sedan,Red,Manual,4,2,Diesel,2016,7400,60241,103,2024-09-13,Un Sold,,6717,,,Agent C,1,0,Average
F4XV18,Ahg,Denver,Swift,Maruti,Sedan,Black,Automatic,4,5,Hybrid,2020,7900,32548,104,2022-04-22,Un Sold,,6147,,,Agent C,4,0,Poor
IM6QK1,Carousell,Tucson,Thar,Mahindra,SUV,Red,Manual,4,4,Petrol,2019,8000,42143,101,2022-02-11,Sold,2024-01-29,6548,6562,0.21380574221136223,Agent B,5,0.028,Excellent
60C9UP,Nufor,Utah,Kags,Renault,SUV,Black,Manual,4,4,Hybrid,2024,8500,2094,206,2017-04-13,Un Sold,,6807,,,Agent E,3,0,Good
5ZO5OZ,Ahg,Madison,Scorpio,Mahindra,SUV,Blue,Manual,2,4,Electric,2020,9400,580899,108,2023-04-12,Un Sold,,8503,,,Agent C,3,0,Poor
OG7X6L,Carousell,Denver,Dzire,Maruti,Sedan,Black,Automatic,5,4,Electric,2017,8700,296074,96,2024-11-09,Un Sold,,7514,,,Agent D,1,0,Poor
OG28B9,Zupps,New York,Yodha,Tata,Truck,Gray,Automatic,5,4,Diesel,2017,7800,29260,90,2021-06-20,Sold,2024-11-17,6969,6974,0.07174630506528915,Agent B,1,0.01,Excellent
3G85OQ,Ahg,Chicago,Thar,Mahindra,SUV,White,Manual,5,4,Diesel,2024,7600,70688,108,2017-02-20,Un Sold,,5913,,,Agent E,3,0,Poor
B24YDK,Nufor,San Jose,Creta,Hyundai,Hatchback,Red,Manual,5,5,Electric,2024,7500,47458,134,2021-03-15,Un Sold,,6911,,,Agent A,3,0,Average
ZL5S78,Carmix,Tucson,Hilux,Toyota,Truck,Black,Manual,2,4,Hybrid,2023,8100,958007,101,2022-04-03,Sold,2023-05-14,6407,6408,0.015607928827844546,Agent C,5,0.002,Excellent
39STTA,Olx,Utah,Fortuner,Toyota,SUV,Red,Manual,4,5,Petrol,2021,7800,26434,101,2018-06-24,Un Sold,,6432,,,Agent E,3,0,Excellent
1DF368,Ahg,San Jose,i20,Hyundai,Hatchback,Gray,Manual,5,2,Diesel,2021,6400,46096,110,2021-10-22,Un Sold,,5594,,,Agent E,1,0,Poor
HVUI8G,Olx,North Carolina,Scorpio,Mahindra,SUV,White,Manual,5,4,Hybrid,2022,8700,15002,90,2016-08-04,Sold,2019-09-10,7758,7759,0.012889920082495489,Agent A,2,0.002,Good
LONI8S,Cars24,North Carolina,Thar,Mahindra,SUV,Blue,Manual,4,5,Electric,2021,9300,66358,91,2016-12-17,Sold,2024-12-13,7685,7682,-0.039037085230969416,Agent D,1,0,Excellent
N0MD5A,Carmudi,Denver,Swift,Maruti,Sedan,Blue,Manual,4,4,Diesel,2016,7400,42486,92,2020-05-14,Un Sold,,6326,,,Agent B,4,0,Good
2KQGRY,Zupps,Florida,Scorpio,Mahindra,SUV,Red,Automatic,4,4,Petrol,2021,7800,74692,108,2021-01-22,Un Sold,,6739,,,Agent E,2,0,Excellent
B01HZK,Zupps,Tennessee,Swift,Maruti,Sedan,Red,Automatic,5,5,Diesel,2023,6700,622224,90,2023-11-20,Un Sold,,5069,,,Agent E,5,0,Excellent
5T0W1V,Skipper,North Carolina,Hilux,Toyota,Truck,Gray,Manual,5,5,Hybrid,2021,8300,20536,96,2020-11-27,Un Sold,,6911,,,Agent A,3,0,Average
9S05FL,Carmix,North Carolina,Creta,Hyundai,Hatchback,White,Manual,5,4,Petrol,2019,6500,39379,340,2015-05-09,Un Sold,,5166,,,Agent D,1,0,Excellent
JGJBD4,Carro,Utah,Yodha,Tata,Truck,Red,Manual,7,4,Hybrid,2015,8900,8055,107,2022-11-14,Sold,2022-12-12,7248,7248,0.0,Agent E,3,0,Good
GT1JLK,Nufor,New York,Swift,Maruti,Sedan,White,Automatic,7,4,Petrol,2015,7400,72293,102,2018-10-27,Un Sold,,6002,,,Agent D,1,0,Average
JM2CHF,Zupps,Tucson,Scorpio,Mahindra,SUV,Gray,Automatic,4,4,Electric,2018,9600,3011,275,2016-10-21,Sold,2016-09-22,8345,8335,-0.11983223487118035,Agent B,2,0,Poor
Q4THPV,Motor,Columbus,Swift,Maruti,Sedan,Black,Automatic,5,4,Petrol,2018,7100,21028,318,2019-12-25,Un Sold,,5379,,,Agent D,3,0,Excellent
PO563U,Trust,Utah,Fortuner,Toyota,SUV,Black,Automatic,4,4,Hybrid,2024,8500,47311,103,2017-01-05,Un Sold,,7866,,,Agent A,2,0,Average
QUTC9K,Carmudi,California,Seltos,Kia,Hatchback,Black,Automatic,2,4,Hybrid,2017,7700,73892,101,2015-09-22,Un Sold,,7119,,,Agent C,1,0,Good
Z1TPZP,APE,New York,Seltos,Kia,Hatchback,Blue,Manual,7,4,Diesel,2019,6600,33561,100,2015-07-16,Sold,2020-01-27,5136,5131,-0.09735202492211838,Agent A,5,0,Excellent
GLPX0V,Sobri,California,Yodha,Tata,Truck,White,Automatic,2,2,Hybrid,2017,8700,46177,103,2015-12-26,Un Sold,,7136,,,Agent A,3,0,Excellent
BVYBNW,Trust,Detroit,Kags,Renault,SUV,Blue,Automatic,5,5,Diesel,2023,7700,17135,107,2020-02-02,Un Sold,,7134,,,Agent D,5,0,Average
D2R0W9,Carmudi,Philadelphia,Kags,Renault,SUV,White,Automatic,4,5,Petrol,2016,8300,60396,95,2022-08-02,Sold,2022-12-24,6322,6315,-0.11072445428661816,Agent A,5,0,Poor
L5CV4A,Automart,Florida,Thar,Mahindra,SUV,Black,Automatic,2,5,Petrol,2017,8200,41401,99,2016-11-25,Un Sold,,6402,,,Agent B,3,0,Good
X1HG0B,Nufor,Detroit,i20,Hyundai,Hatchback,White,Automatic,4,5,Hybrid,2023,7100,917730,98,2015-05-01,Un Sold,,5739,,,Agent B,5,0,Excellent
06XA1X,Trivett,North Carolina,Seltos,Kia,Hatchback,Black,Automatic,4,2,Electric,2023,7600,44605,103,2018-06-01,Un Sold,,6107,,,Agent E,3,0,Good
8J0CXX,Knox,Detroit,Fortuner,Toyota,SUV,Gray,Manual,4,5,Petrol,2019,8000,53578,109,2015-05-30,Un Sold,,7356,,,Agent D,3,0,Good
GWEJXK,Trivett,Madison,Swift,Maruti,Sedan,Blue,Automatic,4,2,Petrol,2024,6500,69057,103,2021-11-09,Un Sold,,4979,,,Agent E,4,0,Excellent
KUEVIL,Carousell,San Jose,Etriga,Maruti,Hatchback,White,Manual,5,4,Electric,2024,7500,15427,106,2023-07-29,Un Sold,,5986,,,Agent B,1,0,Good
4329L1,APE,Chicago,Plato,Prazo,Convertible,Blue,Manual,5,2,Electric,2015,10900,20132,110,2021-12-11,Sold,2024-10-21,9050,9044,-0.06629834254143646,Agent C,1,0,Excellent
L7SGLA,Motor,Tucson,Swift,Maruti,Sedan,Blue,Manual,4,5,Electric,2024,8000,23346,103,2020-06-02,Un Sold,,6117,,,Agent C,3,0,Excellent
